Tabelle: 13231-0003
Erwerbslosenquote: Deutschland, Monate, Geschlecht,;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Altersgruppen, Original- und bereinigte Daten;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Erwerbslosenstatistik nach dem ILO-Konzept;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deutschland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Erwerbslosenquote (Prozent);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Originalwerte;;;;;;;;;;;;;;;;;;X13 JDemetra+  Trend;;;;;;;;;;;;;;;;;;BV4.1 Trend;;;;;;;;;;;;;;;;;
;;männlich;;;;;;weiblich;;;;;;Insgesamt;;;;;;männlich;;;;;;weiblich;;;;;;Insgesamt;;;;;;männlich;;;;;;weiblich;;;;;;Insgesamt;;;;;
;;15 bis unter 25 Jahre;;25 bis unter 75 Jahre;;Insgesamt;;15 bis unter 25 Jahre;;25 bis unter 75 Jahre;;Insgesamt;;15 bis unter 25 Jahre;;25 bis unter 75 Jahre;;Insgesamt;;15 bis unter 25 Jahre;;25 bis unter 75 Jahre;;Insgesamt;;15 bis unter 25 Jahre;;25 bis unter 75 Jahre;;Insgesamt;;15 bis unter 25 Jahre;;25 bis unter 75 Jahre;;Insgesamt;;15 bis unter 25 Jahre;;25 bis unter 75 Jahre;;Insgesamt;;15 bis unter 25 Jahre;;25 bis unter 75 Jahre;;Insgesamt;;15 bis unter 25 Jahre;;25 bis unter 75 Jahre;;Insgesamt;
;Mai;7,2;r;3,7;r;4,1;r;6,3;r;3,0;r;3,3;r;6,8;r;3,4;r;3,7;r;7,5;p;3,6;p;4,0;p;6,9;p;2,9;p;3,3;p;7,3;p;3,3;p;3,7;p;7,6;p;3,6;p;4,0;p;6,8;p;2,9;p;3,3;p;7,2;p;3,3;p;3,7;p
;Juni;7,8;r;3,5;r;3,9;r;5,8;r;2,7;r;3,0;r;6,9;r;3,1;r;3,5;r;7,3;p;3,6;p;3,9;p;6,6;p;2,9;p;3,2;p;7,0;p;3,2;p;3,6;p;7,4;p;3,6;p;4,0;p;6,6;p;2,8;p;3,2;p;7,0;p;3,2;p;3,6;p
;Juli;8,2;r;3,1;r;3,6;r;7,1;r;2,7;r;3,1;r;7,7;r;2,9;r;3,4;r;7,1;p;3,5;p;3,8;p;6,3;p;2,8;p;3,1;p;6,7;p;3,1;p;3,5;p;7,2;p;3,5;p;3,9;p;6,3;p;2,8;p;3,1;p;6,8;p;3,2;p;3,5;p
;August;8,3;r;3,2;r;3,7;r;7,6;r;2,4;r;2,9;r;8,0;r;2,8;r;3,3;r;7,0;p;3,4;p;3,8;p;6,0;p;2,7;p;3,1;p;6,5;p;3,1;p;3,4;p;7,1;p;3,5;p;3,8;p;6,0;p;2,8;p;3,1;p;6,6;p;3,1;p;3,5;p
;September;6,6;r;3,4;r;3,7;r;6,2;r;2,6;r;3,0;r;6,4;r;3,0;r;3,4;r;6,9;p;3,4;p;3,8;p;5,7;p;2,7;p;3,0;p;6,3;p;3,1;p;3,4;p;7,0;p;3,4;p;3,8;p;5,8;p;2,7;p;3,0;p;6,4;p;3,1;p;3,4;p
;Oktober;6,8;r;3,0;r;3,4;r;4,2;r;2,6;r;2,8;r;5,6;r;2,8;r;3,1;r;6,8;p;3,4;p;3,8;p;5,5;p;2,7;p;3,0;p;6,2;p;3,1;p;3,4;p;6,9;p;3,3;p;3,7;p;5,5;p;2,7;p;3,0;p;6,3;p;3,0;p;3,4;p
;November;6,9;r;3,5;r;3,8;r;5,1;r;2,6;r;2,9;r;6,1;r;3,1;r;3,4;r;6,7;p;3,4;p;3,8;p;5,3;p;2,7;p;2,9;p;6,1;p;3,1;p;3,4;p;6,8;p;3,3;p;3,6;p;5,4;p;2,7;p;2,9;p;6,1;p;3,0;p;3,3;p
;Dezember;5,7;r;3,3;r;3,6;r;4,4;r;2,6;r;2,8;r;5,1;r;3,0;r;3,2;r;6,7;p;3,4;p;3,7;p;5,2;p;2,7;p;2,9;p;6,0;p;3,1;p;3,4;p;6,7;p;3,2;p;3,6;p;5,3;p;2,6;p;2,9;p;6,0;p;3,0;p;3,3;p
2022;Januar;5,6;r;3,7;r;3,9;r;5,1;r;2,9;r;3,1;r;5,4;r;3,3;r;3,5;r;6,6;e;3,3;e;3,7;e;5,1;e;2,7;e;2,9;e;5,9;e;3,0;e;3,3;e;6,7;e;3,2;e;3,5;e;5,2;e;2,6;e;2,9;e;6,0;e;2,9;e;3,2;e
;Februar;5,8;r;3,1;r;3,4;r;4,4;r;2,7;r;2,8;r;5,2;r;2,9;r;3,1;r;6,6;e;3,2;e;3,6;e;5,1;e;2,6;e;2,9;e;5,9;e;3,0;e;3,2;e;6,6;e;3,1;e;3,5;e;5,2;e;2,6;e;2,9;e;5,9;e;2,9;e;3,2;e
;März;6,2;r;3,1;r;3,4;r;4,2;r;2,5;r;2,7;r;5,3;r;2,8;r;3,1;r;6,5;e;3,1;e;3,5;e;5,1;e;2,6;e;2,8;e;5,8;e;2,9;e;3,2;e;6,6;e;3,1;e;3,5;e;5,2;e;2,6;e;2,9;e;5,9;e;2,9;e;3,2;e
;April;7,1;r;3,1;r;3,5;r;5,3;r;2,9;r;3,1;r;6,3;r;3,0;r;3,3;r;6,5;e;3,1;e;3,4;e;5,1;e;2,6;e;2,8;e;5,8;e;2,8;e;3,1;e;6,5;e;3,1;e;3,4;e;5,3;e;2,6;e;2,9;e;6,0;e;2,9;e;3,2;e
;Mai;6,0;r;2,7;r;3,0;r;4,6;r;2,6;r;2,8;r;5,4;r;2,6;r;2,9;r;6,4;e;3,0;e;3,4;e;5,2;e;2,6;e;2,8;e;5,9;e;2,8;e;3,1;e;6,5;e;3,1;e;3,4;e;5,4;e;2,6;e;2,9;e;6,0;e;2,8;e;3,2;e
;Juni;7,9;r;3,1;r;3,6;r;5,8;r;2,3;r;2,7;r;6,9;r;2,7;r;3,1;r;6,3;e;3,0;e;3,4;e;5,4;e;2,6;e;2,8;e;5,9;e;2,8;e;3,1;e;6,5;e;3,0;e;3,4;e;5,5;e;2,6;e;2,9;e;6,0;e;2,8;e;3,1;e
;Juli;8,7;r;3,0;r;3,6;r;8,6;r;2,6;r;3,1;r;8,6;r;2,8;r;3,4;r;6,3;e;3,0;e;3,4;e;5,5;e;2,6;e;2,8;e;5,9;e;2,8;e;3,1;e;6,5;e;3,0;e;3,4;e;5,5;e;2,6;e;2,9;e;6,1;e;2,8;e;3,1;e
;August;7,1;r;2,9;r;3,4;r;5,9;r;2,6;r;3,0;r;6,6;r;2,8;r;3,2;r;6,2;e;3,1;e;3,4;e;5,5;e;2,6;e;2,9;e;5,9;e;2,8;e;3,1;e;6,5;e;3,0;e;3,3;e;5,6;e;2,6;e;2,9;e;6,1;e;2,8;e;3,1;e
;September;6,0;r;3,1;r;3,4;r;6,0;r;2,4;r;2,8;r;6,0;r;2,8;r;3,1;r;6,2;e;3,1;e;3,4;e;5,6;e;2,6;e;2,9;e;5,9;e;2,8;e;3,2;e;6,4;e;3,0;e;3,3;e;5,6;e;2,6;e;2,9;e;6,0;e;2,8;e;3,1;e
;Oktober;6,2;r;3,0;r;3,3;r;5,5;r;2,5;r;2,8;r;5,9;r;2,8;r;3,1;r;6,2;e;3,0;e;3,4;e;5,6;e;2,6;e;2,9;e;5,9;e;2,8;e;3,1;e;6,4;e;2,9;e;3,3;e;5,6;e;2,6;e;2,9;e;6,0;e;2,8;e;3,1;e
;November;5,8;r;2,8;r;3,1;r;4,9;r;2,6;r;2,8;r;5,4;r;2,7;r;3,0;r;6,2;e;3,0;e;3,3;e;5,5;e;2,6;e;2,9;e;5,9;e;2,8;e;3,1;e;6,4;e;2,9;e;3,3;e;5,6;e;2,5;e;2,8;e;6,0;e;2,7;e;3,1;e
;Dezember;4,9;r;2,9;r;3,1;r;5,5;r;2,4;r;2,8;r;5,2;r;2,7;r;2,9;r;6,2;e;2,9;e;3,3;e;5,5;e;2,6;e;2,9;e;5,8;e;2,8;e;3,1;e;6,4;e;2,9;e;3,3;e;5,5;e;2,5;e;2,8;e;6,0;e;2,7;e;3,1;e
2023;Januar;5,5;r;3,0;r;3,3;r;5,1;r;2,8;r;3,0;r;5,3;r;2,9;r;3,1;r;6,2;e;2,9;e;3,2;e;5,4;e;2,5;e;2,8;e;5,8;e;2,7;e;3,0;e;6,4;e;2,9;e;3,3;e;5,5;e;2,5;e;2,8;e;6,0;e;2,7;e;3,1;e
;Februar;6,7;r;3,1;r;3,5;r;5,0;r;2,5;r;2,8;r;5,9;r;2,8;r;3,2;r;6,2;e;2,9;e;3,2;e;5,3;e;2,5;e;2,8;e;5,8;e;2,7;e;3,0;e;6,4;e;2,9;e;3,3;e;5,4;e;2,5;e;2,8;e;5,9;e;2,7;e;3,1;e
;März;6,4;r;2,9;r;3,2;r;5,1;r;2,5;r;2,8;r;5,8;r;2,7;r;3,0;r;6,2;e;2,8;e;3,2;e;5,2;e;2,5;e;2,8;e;5,7;e;2,7;e;3,0;e;6,4;e;2,9;e;3,3;e;5,4;e;2,5;e;2,8;e;5,9;e;2,7;e;3,0;e
;April;7,6;r;2,8;r;3,3;r;5,1;r;2,7;r;2,9;r;6,4;r;2,8;r;3,1;r;6,2;e;2,8;e;3,2;e;5,1;e;2,5;e;2,7;e;5,7;e;2,7;e;3,0;e;6,3;e;2,9;e;3,3;e;5,3;e;2,5;e;2,8;e;5,9;e;2,7;e;3,0;e
;Mai;5,9;r;2,8;r;3,2;r;4,4;r;2,3;r;2,5;r;5,2;r;2,6;r;2,9;r;6,3;e;2,9;e;3,2;e;5,1;e;2,5;e;2,7;e;5,7;e;2,7;e;3,0;e;6,3;e;2,9;e;3,3;e;5,3;e;2,5;e;2,8;e;5,8;e;2,7;e;3,0;e
;Juni;7,1;r;2,9;r;3,3;r;5,9;r;2,4;r;2,8;r;6,6;r;2,7;r;3,1;r;6,3;e;2,9;e;3,2;e;5,0;e;2,5;e;2,7;e;5,7;e;2,7;e;3,0;e;6,3;e;2,9;e;3,3;e;5,2;e;2,5;e;2,8;e;5,8;e;2,7;e;3,0;e
;Juli;6,2;r;2,9;r;3,2;r;6,2;r;2,4;r;2,8;r;6,2;r;2,7;r;3,0;r;6,3;e;2,9;e;3,3;e;5,1;e;2,5;e;2,8;e;5,8;e;2,7;e;3,0;e;6,3;e;2,9;e;3,3;e;5,2;e;2,5;e;2,8;e;5,8;e;2,7;e;3,1;e
;August;7,2;r;3,1;r;3,5;r;5,2;r;2,7;r;3,0;r;6,3;r;2,9;r;3,3;r;6,4;e;3,0;e;3,3;e;5,1;e;2,6;e;2,8;e;5,8;e;2,8;e;3,1;e;6,4;e;2,9;e;3,3;e;5,3;e;2,6;e;2,8;e;5,9;e;2,8;e;3,1;e
;September;6,5;r;2,8;r;3,2;r;6,1;r;2,4;r;2,8;r;6,3;r;2,6;r;3,0;r;6,4;e;3,0;e;3,4;e;5,2;e;2,6;e;2,9;e;5,8;e;2,8;e;3,1;e;6,5;e;3,0;e;3,3;e;5,3;e;2,6;e;2,9;e;5,9;e;2,8;e;3,1;e
;Oktober;6,6;r;2,9;r;3,3;r;6,8;r;2,6;r;3,0;r;6,7;r;2,8;r;3,2;r;6,5;e;3,0;e;3,4;e;5,2;e;2,6;e;2,9;e;5,9;e;2,8;e;3,2;e;6,5;e;3,0;e;3,4;e;5,4;e;2,6;e;2,9;e;6,0;e;2,8;e;3,1;e
;November;6,7;r;2,9;r;3,3;r;4,7;r;2,6;r;2,8;r;5,8;r;2,8;r;3,1;r;6,6;e;3,1;e;3,4;e;5,3;e;2,6;e;2,9;e;6,0;e;2,9;e;3,2;e;6,6;e;3,0;e;3,4;e;5,5;e;2,6;e;2,9;e;6,1;e;2,9;e;3,2;e
;Dezember;5,4;r;3,0;r;3,2;r;3,7;r;2,6;r;2,7;r;4,6;r;2,8;r;3,0;r;6,7;e;3,1;e;3,4;e;5,4;e;2,7;e;2,9;e;6,1;e;2,9;e;3,2;e;6,7;e;3,1;e;3,4;e;5,6;e;2,7;e;3,0;e;6,1;e;2,9;e;3,2;e
2024;Januar;5,8;r;3,0;r;3,2;r;5,3;r;2,8;r;3,1;r;5,5;r;2,9;r;3,2;r;6,7;p;3,1;p;3,5;p;5,5;p;2,7;p;3,0;p;6,2;p;2,9;p;3,2;p;6,8;p;3,1;p;3,5;p;5,6;p;2,7;p;3,0;p;6,2;p;2,9;p;3,3;p
;Februar;6,5;r;3,7;r;4,0;r;6,1;r;2,7;r;3,1;r;6,3;r;3,2;r;3,6;r;6,8;p;3,1;p;3,5;p;5,6;p;2,7;p;3,0;p;6,2;p;2,9;p;3,3;p;6,8;p;3,1;p;3,5;p;5,7;p;2,7;p;3,0;p;6,3;p;3,0;p;3,3;p
;März;6,7;r;3,2;r;3,5;r;5,0;r;3,2;r;3,4;r;5,9;r;3,2;r;3,5;r;6,9;p;3,1;p;3,5;p;5,7;p;2,7;p;3,0;p;6,3;p;3,0;p;3,3;p;6,9;p;3,2;p;3,5;p;5,8;p;2,8;p;3,1;p;6,4;p;3,0;p;3,3;p
;April;6,4;r;3,0;r;3,4;r;5,2;r;2,8;r;3,0;r;5,8;r;2,9;r;3,2;r;7,0;p;3,2;p;3,6;p;5,8;p;2,8;p;3,1;p;6,4;p;3,0;p;3,4;p;7,0;p;3,2;p;3,6;p;5,8;p;2,8;p;3,1;p;6,5;p;3,0;p;3,4;p
;Mai;8,2;r;3,4;r;3,9;r;6,4;r;2,8;r;3,2;r;7,4;r;3,1;r;3,6;r;7,0;p;3,2;p;3,6;p;5,9;p;2,8;p;3,1;p;6,5;p;3,0;p;3,4;p;7,2;p;3,2;p;3,6;p;5,9;p;2,8;p;3,1;p;6,6;p;3,0;p;3,4;p
;Juni;8,6;r;3,2;r;3,8;r;6,2;r;2,7;r;3,0;r;7,5;r;3,0;r;3,4;r;7,1;p;3,3;p;3,7;p;6,0;p;2,8;p;3,2;p;6,6;p;3,1;p;3,4;p;7,2;p;3,2;p;3,6;p;6,0;p;2,8;p;3,1;p;6,7;p;3,0;p;3,4;p
;Juli;8,1;r;3,4;r;3,8;r;8,6;r;2,8;r;3,4;r;8,3;r;3,1;r;3,6;r;7,2;p;3,3;p;3,7;p;6,1;p;2,9;p;3,2;p;6,7;p;3,1;p;3,4;p;7,2;p;3,2;p;3,6;p;6,1;p;2,8;p;3,2;p;6,7;p;3,0;p;3,4;p
;August;8,0;r;3,5;r;4,0;r;7,8;r;3,0;r;3,5;r;7,9;r;3,3;r;3,7;r;7,2;p;3,2;p;3,6;p;6,2;p;2,9;p;3,2;p;6,7;p;3,1;p;3,4;p;7,2;p;3,2;p;3,7;p;6,1;p;2,9;p;3,2;p;6,7;p;3,1;p;3,4;p
;September;7,6;r;2,9;r;3,4;r;4,8;r;2,7;r;2,9;r;6,3;r;2,8;r;3,2;r;7,2;p;3,2;p;3,6;p;6,2;p;2,9;p;3,2;p;6,8;p;3,0;p;3,4;p;7,2;p;3,3;p;3,7;p;6,2;p;2,9;p;3,2;p;6,7;p;3,1;p;3,5;p
;Oktober;7,0;r;2,9;r;3,3;r;6,0;r;2,8;r;3,1;r;6,5;r;2,9;r;3,2;r;7,2;p;3,2;p;3,6;p;6,3;p;2,9;p;3,2;p;6,8;p;3,0;p;3,4;p;7,2;p;3,3;p;3,7;p;6,2;p;2,9;p;3,2;p;6,7;p;3,1;p;3,5;p
;November;6,3;r;3,2;r;3,5;r;5,0;r;2,9;r;3,1;r;5,7;r;3,0;r;3,3;r;7,2;p;3,2;p;3,6;p;6,3;p;2,9;p;3,2;p;6,8;p;3,1;p;3,4;p;7,2;p;3,3;p;3,7;p;6,2;p;2,9;p;3,2;p;6,7;p;3,1;p;3,5;p
;Dezember;6,0;r;3,1;r;3,4;r;4,5;r;2,8;r;2,9;r;5,3;r;2,9;r;3,2;r;7,2;p;3,3;p;3,7;p;6,3;p;2,9;p;3,2;p;6,8;p;3,1;p;3,5;p;7,2;p;3,4;p;3,8;p;6,2;p;2,9;p;3,3;p;6,7;p;3,2;p;3,5;p
2025;Januar;7,1;p;3,6;p;4,0;p;7,2;p;3,0;p;3,4;p;7,2;p;3,3;p;3,7;p;7,2;p;3,4;p;3,8;p;6,3;p;2,9;p;3,3;p;6,8;p;3,2;p;3,5;p;7,2;p;3,4;p;3,8;p;6,2;p;2,9;p;3,3;p;6,7;p;3,2;p;3,5;p
;Februar;6,5;p;3,6;p;3,9;p;5,8;p;3,2;p;3,5;p;6,2;p;3,4;p;3,7;p;7,2;p;3,5;p;3,8;p;6,3;p;3,0;p;3,3;p;6,8;p;3,2;p;3,6;p;7,1;p;3,4;p;3,8;p;6,2;p;3,0;p;3,3;p;6,7;p;3,2;p;3,6;p
;März;7,7;p;3,5;p;4,0;p;6,8;p;3,0;p;3,4;p;7,3;p;3,3;p;3,7;p;7,2;p;3,5;p;3,9;p;6,2;p;3,0;p;3,3;p;6,8;p;3,3;p;3,6;p;7,2;p;3,5;p;3,9;p;6,2;p;3,0;p;3,3;p;6,7;p;3,3;p;3,6;p
;April;7,7;p;3,6;p;4,0;p;6,7;p;3,2;p;3,5;p;7,2;p;3,4;p;3,8;p;7,2;p;3,6;p;4,0;p;6,1;p;3,0;p;3,3;p;6,7;p;3,3;p;3,7;p;7,3;p;3,5;p;3,9;p;6,1;p;3,0;p;3,3;p;6,7;p;3,3;p;3,6;p
;Mai;6,1;p;3,8;p;4,0;p;5,4;p;3,2;p;3,4;p;5,8;p;3,5;p;3,8;p;7,3;p;3,7;p;4,0;p;6,0;p;3,1;p;3,4;p;6,7;p;3,4;p;3,7;p;7,4;p;3,6;p;4,0;p;5,9;p;3,0;p;3,3;p;6,7;p;3,3;p;3,7;p
;Juni;6,8;p;3,7;p;4,0;p;5,1;p;2,9;p;3,1;p;6,0;p;3,3;p;3,6;p;7,3;p;3,7;p;4,1;p;5,8;p;3,1;p;3,4;p;6,6;p;3,4;p;3,7;p;7,6;p;3,6;p;4,0;p;5,8;p;3,0;p;3,3;p;6,8;p;3,3;p;3,7;p
;Juli;9,3;p;3,8;p;4,4;p;6,8;p;3,0;p;3,4;p;8,1;p;3,4;p;3,9;p;7,3;p;3,7;p;4,1;p;5,7;p;3,1;p;3,3;p;6,6;p;3,4;p;3,7;p;7,8;p;3,6;p;4,0;p;5,7;p;3,1;p;3,3;p;6,8;p;3,4;p;3,7;p
;August;10,4;p;3,7;p;4,4;p;7,9;p;3,2;p;3,6;p;9,2;p;3,4;p;4,0;p;7,4;p;3,7;p;4,1;p;5,5;p;3,1;p;3,3;p;6,5;p;3,4;p;3,7;p;7,9;p;3,7;p;4,1;p;5,7;p;3,1;p;3,3;p;6,9;p;3,4;p;3,7;p
;September;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;
;Oktober;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;
;November;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;
;Dezember;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;;...;
__________
"Erwerbslosenquote:
Anteil der Erwerbslosen an den Erwerbspersonen
(Erwerbstätige + Erwerbslose) in vergleichbarer Abgrenzung."
© Statistisches Bundesamt (Destatis), 2025
Stand: 26.10.2025 / 13:31:36
